# boru Language Specification: Higher-order list words (each fold scan join)
# Format: input<TAB>expected<TAB>description
#
# each / fold / scan take an unevaluated CODE BODY (NoEvalArgs) as their
# first argument and a collection as the second; the body runs against
# each element on the stack. fold optionally takes an initial accumulator;
# scan has no init form — it always seeds from the first element. (filter,
# which takes a Function callback, and the richer combinators —
# where/group/unique/sortby — live in the boru:array-util module.)
#
# ─────────────────────────────────────────────────────────────────────
# §1  each — map a code body over a list
#     `for-each` GRADUATED with the forty-fourth increment (2026-09-10),
#     the same two-part gap one word over: it declared no CallableSpec at
#     all, so its body never compiled to a closure and its Function form
#     met the Stage-3 function-valued-operand gate before the callback was
#     reached; and lambdaCallbackInputs had no case for it. Its spec is
#     each's minus three flags — BodyOut 0 (the handler discards every
#     result), no EmptyBodyErrors (a 0-net body is the ordinary case, not
#     an error), no CrossCollectionTokenShape (forEachHandler does not
#     cross-delegate to the map iteration, so a gradual collection must
#     keep refusing rather than commit to the list overload). The lambda
#     convention was measured off the interpreter, not inherited from
#     each: `for-each ([e:Any] => [typeof e print]) [1 2 3]` prints
#     Integer and the same lambda over `{a:1 b:2}` prints KeyVal.
def dbl x:Integer => [mul 2 x]  each dbl/v [1 2 3]	[2 4 6]	a Function VALUE maps over a list — the element reaches the callback with no quotation wrapper
def acc (flex []) end def dbl x:Integer => [mul 2 x] end for-each dbl/v [1 2 3] end acc	(flex [])	for-each's Function form reaches the same callback — every result discarded, so the accumulator is untouched
def acc (flex {}) end def stp fn [[e:String] [Any] [acc set (e) true]] end for-each stp/v ['x' 'y'] end acc	(flex {x:true y:true})	…and a side-effecting fn value is driven once per element
for-each ([e:Any] => [e print]) {a:1 b:2}		a LAMBDA over a MAP receives the KeyVal, exactly as each's map form does
def dbl x:Integer => [mul 2 x]  each [dbl] [1 2 3]	[2 4 6]	…and the quotation wrapper it replaces still answers identically
each ([x:Integer] => [x add 1]) [1]	[2]	a LAMBDA over a LIST is an each signature since NUR086's fix — neither a quotation wrapper nor a map form is needed
each ([x:Integer] => [x add 1]) [1 2 3]	[2 3 4]	…over more than one element, the closure body is compiled ONCE and driven per element
each ([x:Any] => [typeof x]) [1 'a' true]	[Integer ProperString Boolean]	a HETEROGENEOUS list: the element carrier is the lattice join, so the body dispatches per alternative exactly as the runtime does
each ([x:Integer] => [x add 1]) []	[]	the empty list runs the callback zero times
def n 3  each ([x:Integer] => [x mul n]) [1 2]	[3 6]	the callback CAPTURES an enclosing binding — the capture rides the closure, not a re-lookup
def kf kv:KeyVal => [mul 2 (kv.v)]  each kf/v {a:1 b:2}	{a:2 b:4}	the MAP form is unchanged: a per-container form hands a KeyVal
#
# §5  filter — keep elements whose callback returns true. The callback is
#     a Function (not a code body). Over a LIST it receives a {key value}
#     pair map (key = index); read the element via `.value`. Over a MAP it
#     receives a KeyVal {k v i n} (read the value via `.v`) and the result
#     keeps the map shape. The afn param must be typed, e.g. [kv:KeyVal].
filter ([p:Any] => [(p.value mod 2) eq 0]) [1 2 3 4 5 6]	[2 4 6]	keep even elements (pair.value)
filter ([p:Any] => [p.value gt 3]) [1 2 3 4 5]	[4 5]	keep elements greater than 3
filter ([kv:KeyVal] => [(kv.v mod 2) eq 0]) {a:1 b:2 c:3 d:4}	{b:2 d:4}	map: keeps entries by value, returns a map; the lambda gets a KeyVal
#
# §5b filter quotation form — like each/fold, a [body] runs once per
#     element with the ELEMENT pushed first (no {key value} wrapper).
#     Keeps the elements whose body result is Boolean true; a
#     non-Boolean body result is a loud error (DX report T9.2).
filter [2 gt] [1 2 3 4]	[3 4]	quotation form: keep elements greater than 2
[1 2 3 4] [2 gt] filter	[3 4]	quotation form, stack form
filter [mod 2 eq 0] [1 2 3 4 5 6]	[2 4 6]	quotation form: keep even elements
filter [2 gt] {a:1 b:5 c:3}	{b:5 c:3}	quotation form on a map filters by value, keeping a map
filter [add 1] [1 2 3]	ERROR:filter_error	a body that yields a non-Boolean is a loud error, not a silent drop
#
# §6  errors
each [mul 2] 5	ERROR:signature_error	each requires a list collection
fold [add] 5 0	ERROR:signature_error	fold requires a list collection
#
# §7  map forms — each / for-each / fold / filter over a map. The quotation
#     form gets the VALUE (key preserved); the lambda form gets a KeyVal
#     {k v i n}. each/filter keep the map shape; fold reduces. keys/vals
#     (map.tsv) project a map to a list.
{a:1 b:2 c:3} each [mul 10]	{a:10 b:20 c:30}	each over a map: quotation transforms values, keeps keys
each [mul 10] {a:1 b:2}	{a:10 b:20}	forward form
{a:1 b:2} each ([kv:KeyVal] => [kv.v add kv.i])	{a:1 b:3}	each lambda receives a KeyVal (value + iteration index)
{a:1 b:5 c:3} filter ([kv:KeyVal] => [kv.v gt 2])	{b:5 c:3}	filter lambda receives a KeyVal, keeps the map shape
fold [add] {a:1 b:2 c:3} 0	6	fold over a map sums the values (explicit seed)
fold [add] {a:10 b:20 c:5}	35	no-init form folds from the first value
0 fold ([acc:Integer kv:KeyVal] => [acc add kv.v]) {a:1 b:2 c:3}	6	fold lambda receives (accumulator, KeyVal)
{a:1} each [drop]	ERROR:each_error	a map each body that produces nothing is an error
{a:1 b:5} filter ([kv:KeyVal] => [kv.v])	ERROR:filter_error	a non-Boolean map predicate is a loud error
fold [add] {}	ERROR:fold_error	empty map with no initial value is an error
#
# §8  scan over a map — running fold over the values, keeping the keys
{a:1 b:2 c:3} scan [add]	{a:1 b:3 c:6}	scan over a map: running fold over the values, keeps keys
{a:1 b:2 c:3} scan ([acc:Integer kv:KeyVal] => [acc add kv.v])	{a:1 b:3 c:6}	scan lambda gets (accumulator, KeyVal)
{a:5} scan [add]	{a:5}	a singleton map is its seed
{a:1 b:2} scan [drop drop]	ERROR:scan_error	a scan body that leaves nothing is an error
#
# §12 LIST fold / scan with a callback that takes an ACCUMULATOR. Graduated
#     2026-08-28 out of lang/spec/frontier/frontier-hof-audit.tsv §12.
#
#     THE CONVENTION, measured with SAME-TYPED and `Any` params (a probe with
#     distinct types cannot see position — MatchFnSig reassigns by type, and
#     reading one as positional evidence is what produced an earlier swapped
#     admission):
#
#         MAP  fold/scan   sig[0] = ACCUMULATOR, sig[1] = entry (KeyVal)
#         LIST fold/scan   sig[0] = ELEMENT,     sig[1] = accumulator
#
#     Both handlers hand (accumulator, element). The two differ because the
#     MAP path calls the lambda POSITIONALLY (CallBoruFn binds args in sig
#     order) while the LIST path runs its inputs as a STACK (InvokeBody ->
#     RunResolved), where MatchSignature fills from the top down. Same order
#     in, opposite assignment out.
#
#     A compiled closure is positional like the map path, so the list pair
#     used to arrive swapped and the whole call ISLANDED — the right answer
#     by the interpreter, inside a compiled program. One per-word permutation
#     at the closure bind (ClosureInStackPair) makes the two agree; the rows
#     now compile native with no interpreter entry. Carriers could never have
#     fixed it: they TYPE the body, they do not choose which local receives
#     what.
def add2 fn [[a:Integer b:Integer][Integer][add a b]]  fold add2/v [1 2 3] 0	6	fold with an explicit seed: the callback's sig is (element, accumulator) — same-typed params, so `add` reads the same either way
fold ([e:Integer a:Integer] => [a mul 10 add e]) [1 2 3] 0	123	…and a NON-commutative body shows the order: `a` is the accumulator (0 -> 1 -> 12 -> 123); a positional bind with no permutation answers 60
scan ([e:Integer a:Integer] => [a mul 10 add e]) [1 2 3]	[1 12 123]	scan the same way — the running accumulator is sig[1]
def add2 fn [[a:Integer b:Integer][Integer][add a b]]  fold add2/v [1 2 3]	6	…and unseeded, the first element seeds it
def add2 fn [[a:Integer b:Integer][Integer][add a b]]  scan add2/v [1 2 3]	[1 3 6]	scan keeps the running accumulator
fold ([x:Any y:Any] => [x]) [7] 0	7	an Any-param probe reports POSITION: sig[0] is the element
fold ([x:Any y:Any] => [y]) [7] 0	0	…and sig[1] the accumulator (the seed, on step 1)
fold ([x:Any y:Any] => [x]) {a:1} 0	0	the MAP twin is the OTHER way round: sig[0] is the accumulator
scan ([x:Any y:Any] => [y]) [7 8]	[7 7]	scan's list accumulator is sig[1] too — the seed is the first element
