# boru Language Specification: the boru:emitlang module + the core `emit` word
# Format: input<TAB>expected<TAB>description
#
# `emit <kind> <opts?> <data>` is the symmetric inverse of `parse`: it expands
# at the call site to the STANDARD emitter call
# `EmitLang get emit_<kind> <data> <opts> end`. The `data` is the REQUIRED LAST
# surface arg and `opts` is the optional MIDDLE one — disambiguated by arity.
# The kind is OPTIONAL: bare `emit <data>` routes to emit_auto, which picks the
# value's natural format (Map/List/scalar/Error → json, Table → csv, Xml → xml).
# Every emitter traverses the value through the canonical walk engine — one code
# path for all formats. The kind set is FIXED (`EmitLang.kinds` lists it;
# `EmitLang.register` is a tombstone raising emit_registry_frozen) — custom
# emitters are Function VALUES (`emit <fn> <data>`, §fnv). A shape a format
# cannot represent raises emit_unsupported; an unknown explicit kind raises
# emit_unknown_lang.
# (Emit results are Strings, so the canonical expected form is single-quoted.)
#
# ─────────────────────────────────────────────────────────────────────
# §1  emit — auto (natural format) and explicit json
# §8  out-of-band exports — kinds / the register tombstone (custom emitters
#     are def-bound fn VALUES; §fnv pins the value-form contract)
import "boru:emitlang"  EmitLang.kinds	[json/q jsonic/q yaml/q csv/q tsv/q toml/q ini/q xml/q]	the (fixed) emitter-kind atoms — the built-in family, in fixed order
import "boru:emitlang"  def up (fn [[value:Any opts:Map] [String] ["UP"]])  emit up {a:1}	'UP'	a def-bound emitter value; emit <name> uses it
#
# §9  negatives
import "boru:emitlang"  emit nope {a:1}	ERROR:emit_unknown_lang	unknown explicit kind: expansion-time error at the call site
emit json {a:1}	ERROR:emit_unknown_lang	emit is core but emitters need the import (no auto-import)
EmitLang.kinds	ERROR:undefined_word	the namespace is unbound until imported
import "boru:emitlang"  emit toml [1 2]	ERROR:emit_unsupported	toml cannot represent a top-level List
import "boru:emitlang"  emit xml {a:1}	ERROR:emit_unsupported	xml only emits an Xml element, not a Map
import "boru:emitlang"  emit ini {a:{b:{c:1}}}	ERROR:emit_unsupported	ini supports one level of sections, not deeper nesting
import "boru:emitlang"  emit csv {a:1}	ERROR:emit_unsupported	csv needs a table or list of rows — a bare Map is not tabular
import "boru:emitlang"  emit csv 1	ERROR:emit_unsupported	csv needs a table or list of rows — a scalar is not tabular
import "boru:emitlang"  emit toml {a:None}	ERROR:emit_unsupported	toml has no null — an unrepresentable scalar errors rather than corrupting the type
import "boru:emitlang"  EmitLang.register	ERROR:emit_registry_frozen	the kind namespace is fixed — registration was removed (tombstone)
import "boru:emitlang"  EmitLang.register up (fn [[value:Any opts:Map] [String] ["UP"]])	ERROR:emit_registry_frozen	a legacy register call fails loudly with the migration hint
#
# §10  every per-kind export covered by its qualified name (ADR-003) — the
#      desugared standard call `EmitLang.emit_<kind> <data> <opts> end`.
import "boru:emitlang"  EmitLang.emit_auto {a:1} {} end	'{"a":1}'	emit_auto picks the value's natural format (json for a Map)
import "boru:emitlang"  EmitLang.emit_jsonic {a:1} {} end	'{a:1}'	emit_jsonic — bare identifier keys
import "boru:emitlang"  EmitLang.emit_yaml {a:1} {} end	'a: 1'	emit_yaml — block style
import "boru:emitlang"  EmitLang.emit_csv [{a:1 b:2}] {} end	'a,b\n1,2\n'	emit_csv — tabular
import "boru:emitlang"  EmitLang.emit_tsv [{a:1 b:2}] {} end	'a\tb\n1\t2\n'	emit_tsv — tab separated
import "boru:emitlang"  EmitLang.emit_toml {a:1} {} end	'a = 1'	emit_toml — key = value
import "boru:emitlang"  EmitLang.emit_ini {a:1} {} end	'a=1'	emit_ini — flat key=value
import "boru:emitlang"  EmitLang.emit_xml <r>1</r> {} end	'<r>1</r>'	emit_xml — Xml element
#
# §fnv  an emitter VALUE as the target — `emit <fn> <opts?> <data>`. The
#       first operand may BE the emitter: a Function (or a word bound to one)
#       whose every signature is [value:Any opts:Map …] → [String …] — the
#       shared EmitLangFnSigWhy validator (the same prefix the built-in kinds
#       carry). A built-in kind wins a name collision; without these forms a
#       Function operand would fall to emit_auto and JSON-emit the fn value.
import "boru:emitlang"  def up fn [[value:Any opts:Map] [String] ['UP']]  emit up {a:1}	'UP'	a word bound to an emitter fn is the value form spelled by name
import "boru:emitlang"  emit (fn [[value:Any opts:Map] [String] ['VF']]) {a:1}	'VF'	an anonymous emitter fn used inline
import "boru:emitlang"  def px fn [[value:Any opts:Map] [String] [(opts get 'p') add (emit value)]]  emit px {p:'X:'} {a:1}	'X:{"a":1}'	3-arg form: opts in the middle, data last — opts reach the fn
#
# §fnv  value-form negatives — the [value opts]→String contract is enforced
import "boru:emitlang"  emit (fn [[value:Any opts:Map] [Integer] [1]]) {a:1}	ERROR:emit_bad_signature	an emitter must return a String
import "boru:emitlang"  emit (fn [[a:Integer b:Map] [String] ['x']]) {a:1}	ERROR:emit_bad_signature	the first parameter must be value:Any
import "boru:emitlang"  emit (Function) {a:1}	ERROR:uncalled_function	the Function TYPE literal is not an emitter value (auto path, unchanged)
#
# §fnv  THE VALUE IS THE SAME FN HOWEVER IT IS REACHED (NUR163, closed
#       2026-09-25): the contract reads the value's own signatures.
import "boru:emitlang"  import module [ def up fn [[value:Any opts:Map] [String] ['UP']] export "M" {up: up/v} ] end emit M.up {a:1}	'UP'	a module member read in place is an emitter
import "boru:emitlang"  import module [ def up fn [[value:Any opts:Map] [String] ['UP']] export "M" {up: up/v} ] end emit (M.up) {a:1}	'UP'	…and through a paren
import "boru:emitlang"  import module [ def up fn [[value:Any opts:Map] [String] ['UP']] export "M" {up: up/v} ] end def g (M.up) end emit g {a:1}	'UP'	…and through a local def — the spelling that always worked
