# boru Language Specification: edge-quote-1 — eval-by-default duality
# Format: input<TAB>expected<TAB>description
# =====================================================================
# Edge cases for the quotation system's FIRST principle: lists are
# EVALUATED by default ([add 1 2] -> [3]); `quote` opts out and holds
# the tokens as data ((quote [add 1 2]) in canon); implicit-quote
# positions (if branches, for/each/fn bodies) hold code WITHOUT the
# quote wrapper; `def name [body]` is NOT such a position — it
# evaluates the node and binds the value. Expected values use the
# canon renderer. See EXPLANATION.md "Quotation and evaluation",
# lang/go/CLAUDE.md "Quotation System".
# =====================================================================

# --- §1 the duality, pinned by size/get -------------------------------
quote [10 sub 3] do	7	held infix-form arithmetic runs under do
quote [add 1 2] do mul 3	9	do's result feeds the surrounding program
do [do [1 add 2] mul 2]	6	nested do: the inner result is the outer body's operand
do [] 5	5	an empty body contributes nothing
quote [quote [add 1 2] do] do	3	held code that itself quotes-and-does, one level down
quote [def zz 5 zz add 1] do	6	defs inside held code bind when the code RUNS
def body (quote [add 1 2]) do body	3	do over a stored quote (the held code is a value)
def p (quote [9]) do p	9	a one-literal held program replays its literal
def xs [1,2] quote [xs] do	[1 2]	held code referencing a binding resolves when RUN
def body (quote [add 1 2]) do body do body add	6	a stored quote re-runs — held code is reusable
def ops [quote [1 add 2]] size ops	1	a list literal holding one quote evaluates to one element
def ops [quote [1 add 2]] do (ops get 0)	3	do over a quote fetched back out of a container
def ops [quote [2 mul 3] quote [10 sub 4]] do (ops get 1)	6	the second stored program runs independently
[quote [1 add 2] do]	[3]	quote-and-do INSIDE a list literal evaluates in place

# --- §6 do reifies errors; open code unwinds ----------------------------
do [raise boomy "m"]	error(m)	a raise inside do REIFIES as an Error value on the stack
do [raise boomy "m"] typeof	Error	the reified value is a first-class Error
def e (do [raise bad_code "m"]) e dot code	bad_code/q	the .code field of a reified error reads as its atom
def e (do [raise bad_code "m"]) typeof e	Error	binding the reified error keeps the Error type
do [do [raise x_x "m"]]	error(m)	nested do: the inner reified error passes through the outer body
do [raise x_x "m"] do [raise y_y "n"]	error(m) error(n)	two reified errors coexist as plain values
def e (do [raise oh "m"]) e dot code case [oh/q "caught" "other"]	'caught'	dispatching on a reified error's code atom
quote [raise ka_boom "held"] size	3	a held raise is just three inert nodes — holding cannot raise
def g [nosuch]	ERROR:undefined_word	def EVALUATES its list — an unknown inner word errors at def time
def f fn [[][Integer][nosuch 9]] f	ERROR:undefined_word	a held fn body's unknown word raises when the fn RUNS
