# boru Language Specification: edge-quote-2 — word splice + /q atoms
# Format: input<TAB>expected<TAB>description
# =====================================================================
# Edge cases for the explicit splice (`word` wraps a value in an __SP
# marker that fires when STEPPED at the pointer, forward-form only)
# and for the three spellings of atom quotation (name/q, quote name,
# (quote name)) plus atom identity/ordering. Complements
# word-splice.tsv (the systematic splice matrix) with the quote-ferry
# failure modes, container corners, and non-list payloads. See
# lang/go/CLAUDE.md "def name <node> binds a value; word splices".
# =====================================================================

# --- §1 word over non-list payloads ------------------------------------
[foo/q bar/q] get 0	foo/q	…and read back unevaluated (an atom never re-fires)
quote [foo/q] size	1	a /q atom inside a HELD list is one node
{k: (quote foo)}	{k:foo/q}	the paren spelling works in a map value slot
{a: quote foo}	ERROR:signature_error	…but the bare function form does not — parenthesise it
`a ${x/q}`	'a x'	an atom interpolates as its bare name

# --- §7 auto-splice at reference: the marker vs the value ----------------
def xs word [1,2,3] xs	1 2 3	marker binding: reference explodes to elements
def xs [1,2,3] xs	[1 2 3]	value binding: reference is the one list
def xs word [1,2,3] [xs] cmp [[1,2,3]]	1	the spread makes a FLAT 3-element list — longer than the nested form
def xs word [1,2,3] [xs] size	3	the container absorbs the spread
def xs [1,2,3] [xs] size	1	the value stays one element
def a word [4,5] def b word [a 6] b	4 5 6	splices chain through other splices and flatten
def a [4,5] def b [a 6] b	[[4 5] 6]	value bindings nest instead
def n word 41 n add 1	42	a scalar splice feeds the next word
def n 41 n add 1	42	…indistinguishable from a value binding for scalars
